epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
73,0.9936,0.9927,0.9967,0.9842,0.7729,0.9913,0.0108,8.8843,9.4940,9.0781,6.8767,1.1682,0.9952,0.9990,0.9845,0.8039
74,0.9941,0.9930,0.9965,0.9851,0.7866,0.9916,0.0120,8.9907,9.5908,9.1789,7.0310,1.2542,0.9956,0.9991,0.9857,0.8161
75,0.9943,0.9936,0.9968,0.9858,0.7945,0.9921,0.0099,9.1355,9.7626,9.2926,7.1864,1.3204,0.9958,0.9990,0.9861,0.8241
76,0.9949,0.9943,0.9971,0.9869,0.8046,0.9928,0.0114,9.2609,9.8822,9.4057,7.3701,1.3829,0.9964,0.9991,0.9874,0.8327
77,0.9954,0.9949,0.9969,0.9884,0.8262,0.9934,0.0096,9.4008,10.0055,9.5610,7.5193,1.4858,0.9971,0.9989,0.9889,0.8464
78,0.9954,0.9947,0.9971,0.9883,0.8306,0.9934,0.0117,9.5571,10.1642,9.7044,7.7115,1.5490,0.9967,0.9992,0.9886,0.8529
79,0.9955,0.9944,0.9971,0.9887,0.8421,0.9934,0.0101,9.6527,10.2322,9.8359,7.7890,1.6314,0.9966,0.9992,0.9891,0.8702
80,0.9962,0.9953,0.9971,0.9909,0.8472,0.9942,0.0083,9.7777,10.3675,9.9549,7.9080,1.6221,0.9972,0.9992,0.9913,0.8731
81,0.9968,0.9962,0.9978,0.9924,0.8594,0.9951,0.0067,9.9335,10.6006,10.0433,8.0208,1.7498,0.9980,0.9993,0.9929,0.8810
82,0.9966,0.9957,0.9977,0.9910,0.8789,0.9949,0.0073,10.0533,10.6468,10.2230,8.1970,1.8369,0.9974,0.9995,0.9914,0.9012
83,0.9970,0.9961,0.9979,0.9919,0.8940,0.9954,0.0078,10.1872,10.7962,10.3703,8.2438,1.9651,0.9977,0.9996,0.9923,0.9135
84,0.9975,0.9970,0.9978,0.9940,0.8962,0.9961,0.0054,10.3148,10.9266,10.4748,8.4354,2.0072,0.9983,0.9995,0.9944,0.9135
85,0.9977,0.9970,0.9984,0.9945,0.9027,0.9964,0.0062,10.4185,11.0329,10.5944,8.4870,2.0734,0.9982,0.9996,0.9948,0.9272
86,0.9980,0.9975,0.9984,0.9954,0.9156,0.9969,0.0051,10.5871,11.1780,10.7689,8.7156,2.1804,0.9985,0.9996,0.9957,0.9351
87,0.9975,0.9971,0.9984,0.9940,0.9077,0.9964,0.0061,10.6613,11.3006,10.8077,8.7450,2.1983,0.9981,0.9996,0.9943,0.9243
88,0.9977,0.9969,0.9977,0.9942,0.9070,0.9961,0.0058,10.7292,11.3433,10.9144,8.7801,2.2403,0.9983,0.9996,0.9946,0.9301
89,0.9979,0.9972,0.9985,0.9943,0.9156,0.9966,0.0047,10.8193,11.4051,11.0198,8.9143,2.3258,0.9985,0.9997,0.9949,0.9344
90,0.9980,0.9973,0.9984,0.9948,0.9221,0.9968,0.0054,10.9449,11.5349,11.1666,8.9698,2.3638,0.9985,0.9997,0.9951,0.9423
91,0.9984,0.9977,0.9985,0.9958,0.9229,0.9971,0.0042,11.0500,11.6382,11.2685,9.0895,2.4805,0.9989,0.9997,0.9962,0.9445
92,0.9984,0.9978,0.9988,0.9958,0.9344,0.9974,0.0040,11.1438,11.7149,11.3835,9.1748,2.5718,0.9989,0.9997,0.9960,0.9466
93,0.9986,0.9978,0.9987,0.9961,0.9466,0.9975,0.0042,11.2312,11.8311,11.4493,9.2399,2.5811,0.9989,0.9998,0.9963,0.9647
94,0.9988,0.9982,0.9987,0.9965,0.9503,0.9978,0.0049,11.3332,11.9040,11.5822,9.3405,2.7158,0.9991,0.9998,0.9968,0.9676
95,0.9987,0.9979,0.9992,0.9965,0.9560,0.9979,0.0050,11.4520,12.0507,11.6990,9.3841,2.7378,0.9988,0.9999,0.9969,0.9704
96,0.9989,0.9982,0.9990,0.9969,0.9567,0.9980,0.0054,11.5539,12.1664,11.7667,9.5447,2.8074,0.9991,0.9999,0.9970,0.9704
97,0.9986,0.9981,0.9988,0.9960,0.9459,0.9977,0.0038,11.6233,12.1886,11.9124,9.5452,2.7712,0.9990,0.9998,0.9963,0.9625
98,0.9992,0.9987,0.9992,0.9978,0.9683,0.9985,0.0036,11.7375,12.2926,12.0428,9.6431,2.9062,0.9993,0.9999,0.9979,0.9791
99,0.9988,0.9986,0.9991,0.9970,0.9488,0.9982,0.0036,11.7885,12.3291,12.0928,9.7449,2.9101,0.9992,0.9997,0.9972,0.9647
100,0.9991,0.9987,0.9992,0.9972,0.9640,0.9984,0.0032,11.9056,12.4484,12.2136,9.8455,3.0029,0.9993,0.9999,0.9975,0.9784
