epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
19,0.9074,0.8861,0.8854,0.8969,0.8609,0.8823,0.0708,2.6651,3.3877,2.2004,3.2246,1.8475,0.9128,0.9005,0.9308,0.8854
20,0.9084,0.8846,0.8745,0.9099,0.8673,0.8841,0.0706,2.6712,3.3531,2.1001,3.3316,1.9001,0.9084,0.8940,0.9402,0.8911
21,0.9072,0.8796,0.8846,0.9012,0.8544,0.8800,0.0711,2.6692,3.3255,2.2298,3.2758,1.8457,0.9092,0.9005,0.9416,0.8774
22,0.9061,0.8947,0.8789,0.8983,0.8472,0.8798,0.0707,2.6825,3.5270,2.2257,3.1832,1.7942,0.9178,0.8998,0.9337,0.8731
23,0.9052,0.8774,0.8753,0.9056,0.8580,0.8791,0.0711,2.6859,3.3199,2.1161,3.4363,1.8713,0.9041,0.8933,0.9358,0.8875
24,0.9086,0.8911,0.8782,0.9056,0.8587,0.8834,0.0705,2.6906,3.4340,2.2083,3.2582,1.8620,0.9142,0.8983,0.9394,0.8825
25,0.9070,0.8774,0.8789,0.9019,0.8616,0.8800,0.0702,2.6943,3.3352,2.2053,3.3480,1.8887,0.9077,0.8969,0.9380,0.8854
26,0.9086,0.8890,0.8818,0.9005,0.8572,0.8821,0.0708,2.7085,3.4390,2.2461,3.2848,1.8643,0.9164,0.9012,0.9351,0.8818
27,0.9065,0.8868,0.8760,0.9056,0.8551,0.8809,0.0699,2.7163,3.4310,2.2266,3.3065,1.9010,0.9142,0.8962,0.9344,0.8810
28,0.9054,0.8861,0.8702,0.8983,0.8666,0.8803,0.0700,2.7063,3.4009,2.1493,3.3426,1.9325,0.9120,0.8897,0.9315,0.8882
29,0.9052,0.8854,0.8760,0.9041,0.8536,0.8798,0.0698,2.7257,3.4219,2.2803,3.3651,1.8355,0.9128,0.8933,0.9358,0.8789
30,0.9088,0.8803,0.8846,0.9041,0.8645,0.8834,0.0686,2.7381,3.3443,2.2748,3.4064,1.9269,0.9070,0.9019,0.9380,0.8882
31,0.9070,0.8911,0.8688,0.9063,0.8565,0.8807,0.0700,2.7393,3.4389,2.2256,3.3708,1.9219,0.9200,0.8882,0.9351,0.8846
32,0.9101,0.8926,0.8774,0.8998,0.8645,0.8836,0.0707,2.7305,3.4663,2.2381,3.2949,1.9229,0.9178,0.8962,0.9351,0.8911
33,0.9108,0.8882,0.8882,0.9056,0.8594,0.8854,0.0701,2.7447,3.4080,2.3423,3.3653,1.8631,0.9149,0.9048,0.9387,0.8846
34,0.9092,0.8875,0.8637,0.9128,0.8681,0.8830,0.0698,2.7480,3.4325,2.1796,3.4118,1.9681,0.9128,0.8875,0.9438,0.8926
35,0.9108,0.8897,0.8825,0.9041,0.8659,0.8855,0.0683,2.7659,3.4783,2.3239,3.3352,1.9263,0.9149,0.8998,0.9416,0.8868
36,0.9079,0.8904,0.8846,0.9012,0.8594,0.8839,0.0684,2.7741,3.5323,2.2988,3.3352,1.9301,0.9149,0.8969,0.9358,0.8839
37,0.9050,0.8760,0.8695,0.9056,0.8666,0.8794,0.0697,2.7499,3.3276,2.2116,3.4946,1.9659,0.9034,0.8868,0.9373,0.8926
38,0.9104,0.8846,0.8897,0.9084,0.8580,0.8852,0.0693,2.7837,3.5175,2.3644,3.3378,1.9152,0.9156,0.9077,0.9373,0.8810
39,0.9070,0.8854,0.8745,0.9070,0.8601,0.8818,0.0692,2.7770,3.4588,2.3032,3.4119,1.9340,0.9128,0.8955,0.9366,0.8832
40,0.9097,0.8861,0.8782,0.9041,0.8659,0.8836,0.0682,2.7941,3.4546,2.3296,3.4108,1.9815,0.9171,0.8969,0.9358,0.8890
41,0.9063,0.8825,0.8760,0.9034,0.8637,0.8814,0.0695,2.7925,3.4231,2.2965,3.4805,1.9699,0.9099,0.8933,0.9351,0.8868
42,0.9110,0.8890,0.8745,0.9012,0.8673,0.8830,0.0697,2.7733,3.5254,2.2866,3.3393,1.9419,0.9164,0.8962,0.9373,0.8940
43,0.9056,0.8861,0.8745,0.9019,0.8536,0.8791,0.0692,2.7833,3.4771,2.3026,3.4128,1.9407,0.9142,0.8911,0.9380,0.8789
44,0.9092,0.8868,0.8767,0.9193,0.8594,0.8855,0.0674,2.8017,3.4803,2.3000,3.4737,1.9529,0.9113,0.8955,0.9466,0.8832
45,0.9077,0.8774,0.8724,0.9034,0.8738,0.8818,0.0686,2.7989,3.4565,2.2933,3.4111,2.0348,0.9084,0.8875,0.9394,0.8955
46,0.9099,0.8890,0.8832,0.9070,0.8637,0.8857,0.0682,2.8077,3.5331,2.3621,3.3865,1.9489,0.9135,0.9005,0.9394,0.8861
47,0.9054,0.8854,0.8681,0.9012,0.8637,0.8796,0.0690,2.7900,3.5191,2.2835,3.3939,1.9635,0.9120,0.8868,0.9315,0.8911
48,0.9102,0.8890,0.8825,0.9041,0.8630,0.8846,0.0684,2.8185,3.4516,2.3627,3.4614,1.9983,0.9164,0.8962,0.9416,0.8868
49,0.9072,0.8890,0.8717,0.9005,0.8609,0.8805,0.0682,2.8080,3.5262,2.2822,3.4066,2.0170,0.9193,0.8897,0.9337,0.8861
50,0.9086,0.8926,0.8818,0.9077,0.8580,0.8850,0.0676,2.8305,3.5569,2.3690,3.4616,1.9347,0.9156,0.8976,0.9380,0.8832
