epoch,total_acc,group0_acc,group1_acc,group2_acc,group3_acc,split_acc,loss,avg_margin,group0_margin,group1_margin,group2_margin,group3_margin,total_acc:g0,total_acc:g1,total_acc:g2,total_acc:g3
40,0.9567,0.9676,0.9373,0.9661,0.9380,0.9522,0.0296,4.6427,5.9894,4.2012,5.1476,3.2327,0.9712,0.9387,0.9740,0.9430
41,0.9542,0.9567,0.9373,0.9668,0.9380,0.9497,0.0291,4.6606,5.7715,4.1833,5.3833,3.3041,0.9640,0.9373,0.9740,0.9416
42,0.9569,0.9611,0.9430,0.9654,0.9409,0.9526,0.0286,4.6521,5.9365,4.3144,5.1632,3.1942,0.9640,0.9445,0.9762,0.9430
43,0.9573,0.9618,0.9452,0.9661,0.9409,0.9535,0.0291,4.6770,5.9176,4.2594,5.2839,3.2469,0.9668,0.9466,0.9733,0.9423
44,0.9575,0.9625,0.9409,0.9661,0.9380,0.9519,0.0287,4.6751,5.8613,4.2831,5.3393,3.2166,0.9697,0.9430,0.9740,0.9430
45,0.9576,0.9618,0.9481,0.9640,0.9394,0.9533,0.0281,4.6753,5.9306,4.3637,5.2247,3.1821,0.9668,0.9481,0.9740,0.9416
46,0.9564,0.9589,0.9308,0.9661,0.9510,0.9517,0.0284,4.6728,5.8271,4.0838,5.3729,3.4074,0.9647,0.9322,0.9748,0.9539
47,0.9549,0.9632,0.9466,0.9654,0.9308,0.9515,0.0287,4.6822,5.9684,4.4303,5.2262,3.1040,0.9676,0.9466,0.9719,0.9337
48,0.9573,0.9603,0.9344,0.9719,0.9488,0.9539,0.0292,4.6648,5.9170,4.0340,5.2863,3.4220,0.9654,0.9358,0.9755,0.9524
49,0.9557,0.9582,0.9373,0.9640,0.9445,0.9510,0.0297,4.6675,5.8794,4.2860,5.2846,3.2201,0.9640,0.9416,0.9704,0.9466
50,0.9553,0.9618,0.9409,0.9654,0.9344,0.9506,0.0288,4.6889,5.9386,4.3360,5.2516,3.2297,0.9676,0.9430,0.9719,0.9387
